company_name,ticker,company_folder,company_reports_available,company_report_files,source_gap,source_type_needed,priority,search_query_used,source_found,source_title,source_url,date_accessed,downloaded_file_name,local_file_path,source_relevance,used_in_8_test,notes
Gaztransport Et Technigaz SA,9TG,data/rag/reports/9TG_Gaztransport_Et_Technigaz_SA,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Gaztransport Et Technigaz SA,9TG,data/rag/reports/9TG_Gaztransport_Et_Technigaz_SA,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Gaztransport Et Technigaz SA,9TG,data/rag/reports/9TG_Gaztransport_Et_Technigaz_SA,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_annual_report_based_on_ifrs_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report Based On Ifrs 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_based_on_ifrs_2025.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_annual_report_based_on_ifrs_2025.pdf,HIGH,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_board_of_management_remuneration_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Board Of Management Remuneration Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_board_of_management_remuneration_policy_2025.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_board_of_management_remuneration_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_global_advocacy_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Global Advocacy Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_global_advocacy_report_2025.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_global_advocacy_report_2025.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_group_diversity_and_inclusion_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Group Diversity And Inclusion Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_group_diversity_and_inclusion_policy_2025.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_group_diversity_and_inclusion_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_remuneration_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Remuneration Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_remuneration_report_2025.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_remuneration_report_2025.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_supervisory_board_remuneration_2025.pdf,,,,MANUAL DOWNLOAD,YES,Supervisory Board Remuneration 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_supervisory_board_remuneration_2025.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_supervisory_board_remuneration_2025.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_supervisory_board_rotation_schedule_2026.pdf,,,,MANUAL DOWNLOAD,YES,Supervisory Board Rotation Schedule 2026,TO BE COLLECTED,TO BE COLLECTED,tier1_supervisory_board_rotation_schedule_2026.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_supervisory_board_rotation_schedule_2026.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_supervisory_board_rules_of_procedure_2026.pdf,,,,MANUAL DOWNLOAD,YES,Supervisory Board Rules Of Procedure 2026,TO BE COLLECTED,TO BE COLLECTED,tier1_supervisory_board_rules_of_procedure_2026.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_supervisory_board_rules_of_procedure_2026.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,tier1_tcfd_report_climate_related_disclosures_2025.pdf,,,,MANUAL DOWNLOAD,YES,Tcfd Report Climate Related Disclosures 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_tcfd_report_climate_related_disclosures_2025.pdf,data/rag/reports/ASME_ASML_Holding_NV/company_reports/tier1_tcfd_report_climate_related_disclosures_2025.pdf,HIGH,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report Based On Us Gaap 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_based_on_us_gaap_2024.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_annual_report_based_on_us_gaap_2024.pdf,HIGH,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Anti Bribery And Anti Corruption Policy 2022,TO BE COLLECTED,TO BE COLLECTED,tier2_anti_bribery_and_anti_corruption_policy_2022.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_anti_bribery_and_anti_corruption_policy_2022.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Articles Of Association 2022,TO BE COLLECTED,TO BE COLLECTED,tier2_articles_of_association_2022.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_articles_of_association_2022.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Bilateral Contacts Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_bilateral_contacts_policy_2023.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_bilateral_contacts_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Board Of Management Rules Of Procedure 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_board_of_management_rules_of_procedure_2024.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_board_of_management_rules_of_procedure_2024.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Code Of Conduct 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_code_of_conduct_2024.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_code_of_conduct_2024.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Competition Law Compliance Policy 2020,TO BE COLLECTED,TO BE COLLECTED,tier2_competition_law_compliance_policy_2020.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_competition_law_compliance_policy_2020.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Conflict Minerals Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_conflict_minerals_report_2024.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_conflict_minerals_report_2024.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Human Rights Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_human_rights_policy_2023.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_human_rights_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Insider Trading Rules 2022,TO BE COLLECTED,TO BE COLLECTED,tier2_insider_trading_rules_2022.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_insider_trading_rules_2022.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Iso 14001 Certificate 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_iso_14001_certificate_2023.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_iso_14001_certificate_2023.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Rba Membership Commitment Letter 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_rba_membership_commitment_letter_2024.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_rba_membership_commitment_letter_2024.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Speak Up Policy 2021,TO BE COLLECTED,TO BE COLLECTED,tier2_speak_up_policy_2021.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_speak_up_policy_2021.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Stakeholder Engagement Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_stakeholder_engagement_policy_2023.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_stakeholder_engagement_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Supervisory Board Profile 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_supervisory_board_profile_2024.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_supervisory_board_profile_2024.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Supervisory Board Remuneration Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_supervisory_board_remuneration_policy_2023.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_supervisory_board_remuneration_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,,,,MANUAL DOWNLOAD,YES,Us Clawback Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_us_clawback_policy_2023.pdf,data/rag/reports/ASME_ASML_Holding_NV/external_evidence/tier2_us_clawback_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,CDP climate score or response,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,Third-party GHG emissions assurance,external_assurance,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASML Holding NV,ASME,data/rag/reports/ASME_ASML_Holding_NV,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_annual_report_compressed_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report Compressed 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_compressed_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_annual_report_compressed_2025.pdf,HIGH,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_cdp_climate_change_response_2025.pdf,,,,MANUAL DOWNLOAD,YES,Cdp Climate Change Response 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_cdp_climate_change_response_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_cdp_climate_change_response_2025.pdf,HIGH,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_environmental_policy_statement_2025.pdf,,,,MANUAL DOWNLOAD,YES,Environmental Policy Statement 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_environmental_policy_statement_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_environmental_policy_statement_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_global_occupational_health_and_safety_policy_statement_2025.pdf,,,,MANUAL DOWNLOAD,YES,Global Occupational Health And Safety Policy Statement 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_global_occupational_health_and_safety_policy_statement_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_global_occupational_health_and_safety_policy_statement_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_inclusion_diversity_and_belonging_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Inclusion Diversity And Belonging Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_inclusion_diversity_and_belonging_policy_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_inclusion_diversity_and_belonging_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_iso_14001_certificate_2025.pdf,,,,MANUAL DOWNLOAD,YES,Iso 14001 Certificate 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_iso_14001_certificate_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_iso_14001_certificate_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_iso_45001_certificate_2025.pdf,,,,MANUAL DOWNLOAD,YES,Iso 45001 Certificate 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_iso_45001_certificate_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_iso_45001_certificate_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_iso_9001_certificate_2025.pdf,,,,MANUAL DOWNLOAD,YES,Iso 9001 Certificate 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_iso_9001_certificate_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_iso_9001_certificate_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_responsible_minerals_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Responsible Minerals Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_responsible_minerals_policy_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_responsible_minerals_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,tier1_sustainable_raw_materials_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sustainable Raw Materials Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sustainable_raw_materials_policy_2025.pdf,data/rag/reports/AVS_ASM_International_NV/company_reports/tier1_sustainable_raw_materials_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_2024.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_annual_report_2024.pdf,HIGH,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Anti Corruption Policy 2021,TO BE COLLECTED,TO BE COLLECTED,tier2_anti_corruption_policy_2021.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_anti_corruption_policy_2021.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Anti Fraud Policy 2021,TO BE COLLECTED,TO BE COLLECTED,tier2_anti_fraud_policy_2021.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_anti_fraud_policy_2021.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Bilateral Communications Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_bilateral_communications_policy_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_bilateral_communications_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Biodiversity Policy Statement 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_biodiversity_policy_statement_2024.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_biodiversity_policy_statement_2024.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Climate And Net Zero Policy Statement 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_climate_and_net_zero_policy_statement_2024.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_climate_and_net_zero_policy_statement_2024.pdf,HIGH,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Climate Transition Plan 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_climate_transition_plan_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_climate_transition_plan_2023.pdf,HIGH,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Code Of Business Conduct 2021,TO BE COLLECTED,TO BE COLLECTED,tier2_code_of_business_conduct_2021.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_code_of_business_conduct_2021.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Esg Supplement 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_esg_supplement_2024.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_esg_supplement_2024.pdf,HIGH,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Global Employment Standards 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_global_employment_standards_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_global_employment_standards_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Human Rights Policy 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_human_rights_policy_2024.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_human_rights_policy_2024.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Insider Trading Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_insider_trading_policy_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_insider_trading_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Iso 45001 Certificate 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_iso_45001_certificate_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_iso_45001_certificate_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Speak Up Procedure 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_speak_up_procedure_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_speak_up_procedure_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Stakeholder Dialogue Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_stakeholder_dialogue_policy_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_stakeholder_dialogue_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Waste Reduction And Circularity Policy 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_waste_reduction_and_circularity_policy_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_waste_reduction_and_circularity_policy_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,,,,MANUAL DOWNLOAD,YES,Water Policy Statement 2023,TO BE COLLECTED,TO BE COLLECTED,tier2_water_policy_statement_2023.pdf,data/rag/reports/AVS_ASM_International_NV/external_evidence/tier2_water_policy_statement_2023.pdf,MEDIUM,TO BE DETERMINED,
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,Third-party GHG emissions assurance,external_assurance,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
ASM International NV,AVS,data/rag/reports/AVS_ASM_International_NV,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,tier1_annual_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_2025.pdf,data/rag/reports/BSI_BE_Semiconductor_Industries_NV/company_reports/tier1_annual_report_2025.pdf,HIGH,TO BE DETERMINED,
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,tier1_sasb_and_gri_reference_tables_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sasb And Gri Reference Tables 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sasb_and_gri_reference_tables_2025.pdf,data/rag/reports/BSI_BE_Semiconductor_Industries_NV/company_reports/tier1_sasb_and_gri_reference_tables_2025.pdf,MEDIUM,TO BE DETERMINED,
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,tier1_sustainability_statement_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sustainability Statement 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sustainability_statement_2025.pdf,data/rag/reports/BSI_BE_Semiconductor_Industries_NV/company_reports/tier1_sustainability_statement_2025.pdf,HIGH,TO BE DETERMINED,
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_2024.pdf,data/rag/reports/BSI_BE_Semiconductor_Industries_NV/external_evidence/tier2_annual_report_2024.pdf,HIGH,TO BE DETERMINED,
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,,,,MANUAL DOWNLOAD,YES,Sasb And Gri Reference Tables 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_sasb_and_gri_reference_tables_2024.pdf,data/rag/reports/BSI_BE_Semiconductor_Industries_NV/external_evidence/tier2_sasb_and_gri_reference_tables_2024.pdf,MEDIUM,TO BE DETERMINED,
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,,,,MANUAL DOWNLOAD,YES,Sustainability Statement 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_sustainability_statement_2024.pdf,data/rag/reports/BSI_BE_Semiconductor_Industries_NV/external_evidence/tier2_sustainability_statement_2024.pdf,HIGH,TO BE DETERMINED,
